site,site_code,date_time,thermocline,buoyancy_frequency
1,GW1,6/2/2019 10:00,0.25,0.020322458
1,GW1,6/2/2019 10:30,0.25,0.026663826
1,GW1,6/2/2019 11:00,0.25,0.021743833
1,GW1,6/2/2019 11:30,0.25,0.032936647
1,GW1,6/2/2019 12:00,0.25,0.032774968
1,GW1,6/2/2019 12:30,0.25,0.035114906
1,GW1,6/2/2019 13:00,0.25,0.024206834
1,GW1,6/2/2019 13:30,0.25,0.027942178
1,GW1,6/2/2019 14:00,1.072144543,0.006498862
1,GW1,6/2/2019 14:30,0.25,0.014950328
1,GW1,6/2/2019 15:00,0.25,0.027677067
1,GW1,6/2/2019 15:30,0.25,0.027450392
1,GW1,6/2/2019 16:00,0.25,0.031725545
1,GW1,6/2/2019 16:30,0.25,0.027215478
1,GW1,6/2/2019 17:00,1.24556237,0.011210149
1,GW1,6/2/2019 17:30,1.423456238,0.008630982
1,GW1,6/2/2019 18:00,0.25,0.01210531
1,GW1,6/2/2019 18:30,1.75,0.009152652
1,GW1,6/2/2019 19:00,1.75,0.010121324
1,GW1,6/2/2019 19:30,1.75,0.009452245
1,GW1,6/2/2019 20:00,1.75,0.009904305
1,GW1,6/2/2019 20:30,1.75,0.00825439
1,GW1,6/2/2019 21:00,1.75,0.007418436
1,GW1,6/2/2019 21:30,1.75,0.006148614
1,GW1,6/2/2019 22:00,1.75,0.006543523
1,GW1,6/2/2019 22:30,1.75,0.006123207
1,GW1,6/2/2019 23:00,1.75,0.003960344
1,GW1,6/2/2019 23:30,1.75,0.002218674
1,GW1,6/3/2019 0:00,1.75,0.001329328
1,GW1,6/3/2019 0:30,1.75,0.000446442
1,GW1,6/3/2019 1:00,1.249495987,0
1,GW1,6/3/2019 1:30,1.25,0
1,GW1,6/3/2019 2:00,1.75,0.003482971
1,GW1,6/3/2019 2:30,1.75,0.004333385
1,GW1,6/3/2019 3:00,1.75,0.004738207
1,GW1,6/3/2019 3:30,1.75,0.005574047
1,GW1,6/3/2019 4:00,1.75,0.005132901
1,GW1,6/3/2019 4:30,1.75,0.004693581
1,GW1,6/3/2019 5:00,1.75,0.004693581
1,GW1,6/3/2019 5:30,NA,NA
1,GW1,6/3/2019 6:00,1.75,0.004648882
1,GW1,6/3/2019 6:30,1.75,0.004628864
1,GW1,6/3/2019 7:00,1.75,0.005014233
1,GW1,6/3/2019 7:30,NA,NA
1,GW1,6/3/2019 8:00,NA,NA
1,GW1,6/3/2019 8:30,NA,NA
1,GW1,6/3/2019 9:00,NA,NA
1,GW1,6/3/2019 9:30,NA,NA
1,GW1,6/3/2019 10:00,0.25,0.005294463
1,GW1,6/3/2019 10:30,0.25,0.005771719
1,GW1,6/3/2019 11:00,0.25,0.00623384
1,GW1,6/3/2019 11:30,0.25,0.005294463
1,GW1,6/3/2019 12:00,0.25,0.004822561
1,GW1,6/3/2019 12:30,NA,NA
1,GW1,6/3/2019 13:00,NA,NA
1,GW1,6/3/2019 13:30,NA,NA
1,GW1,6/3/2019 14:00,NA,NA
1,GW1,6/3/2019 14:30,NA,NA
1,GW1,6/3/2019 15:00,NA,NA
1,GW1,6/3/2019 15:30,NA,NA
1,GW1,6/3/2019 16:00,NA,NA
1,GW1,6/3/2019 16:30,0.25,0.017102713
1,GW1,6/3/2019 17:00,0.25,0.013172999
1,GW1,6/3/2019 17:30,0.25,0.021869692
1,GW1,6/3/2019 18:00,0.25,0.018693697
1,GW1,6/3/2019 18:30,0.25,0.017178375
1,GW1,6/3/2019 19:00,0.25,0.014630132
1,GW1,6/3/2019 19:30,0.25,0.011208466
1,GW1,6/3/2019 20:00,NA,NA
1,GW1,6/3/2019 20:30,NA,NA
1,GW1,6/3/2019 21:00,NA,NA
1,GW1,6/3/2019 21:30,NA,NA
1,GW1,6/3/2019 22:00,NA,NA
1,GW1,6/3/2019 22:30,NA,NA
1,GW1,6/3/2019 23:00,NA,NA
1,GW1,6/3/2019 23:30,NA,NA
1,GW1,6/4/2019 0:00,NA,NA
1,GW1,6/4/2019 0:30,NA,NA
1,GW1,6/4/2019 1:00,NA,NA
1,GW1,6/4/2019 1:30,NA,NA
1,GW1,6/4/2019 2:00,NA,NA
1,GW1,6/4/2019 2:30,NA,NA
1,GW1,6/4/2019 3:00,NA,NA
1,GW1,6/4/2019 3:30,NA,NA
1,GW1,6/4/2019 4:00,NA,NA
1,GW1,6/4/2019 4:30,NA,NA
1,GW1,6/4/2019 5:00,NA,NA
1,GW1,6/4/2019 5:30,NA,NA
1,GW1,6/4/2019 6:00,NA,NA
1,GW1,6/4/2019 6:30,NA,NA
1,GW1,6/4/2019 7:00,NA,NA
1,GW1,6/4/2019 7:30,NA,NA
1,GW1,6/4/2019 8:00,NA,NA
1,GW1,6/4/2019 8:30,NA,NA
1,GW1,6/4/2019 9:00,0.25,0.004608598
1,GW1,6/4/2019 9:30,0.25,0.004584033
1,GW1,6/4/2019 10:00,0.25,0.005875632
1,GW1,6/4/2019 10:30,NA,NA
1,GW1,6/4/2019 11:00,NA,NA
1,GW1,6/4/2019 11:30,NA,NA
1,GW1,6/4/2019 12:00,0.25,0.007732328
1,GW1,6/4/2019 12:30,0.25,0.007732328
1,GW1,6/4/2019 13:00,0.25,0.00642541
1,GW1,6/4/2019 13:30,0.25,0.011478593
1,GW1,6/4/2019 14:00,0.25,0.019965373
1,GW1,6/4/2019 14:30,0.25,0.019117912
1,GW1,6/4/2019 15:00,0.25,0.017178375
1,GW1,6/4/2019 15:30,0.25,0.02074246
1,GW1,6/4/2019 16:00,0.25,0.016747908
1,GW1,6/4/2019 16:30,0.25,0.018342995
1,GW1,6/4/2019 17:00,0.25,0.011988905
1,GW1,6/4/2019 17:30,0.25,0.015450118
1,GW1,6/4/2019 18:00,0.25,0.011506595
1,GW1,6/4/2019 18:30,0.25,0.011506595
1,GW1,6/4/2019 19:00,0.25,0.007687243
1,GW1,6/4/2019 19:30,0.25,0.007687243
1,GW1,6/4/2019 20:00,NA,NA
1,GW1,6/4/2019 20:30,NA,NA
1,GW1,6/4/2019 21:00,NA,NA
1,GW1,6/4/2019 21:30,NA,NA
1,GW1,6/4/2019 22:00,NA,NA
1,GW1,6/4/2019 22:30,NA,NA
1,GW1,6/4/2019 23:00,NA,NA
1,GW1,6/4/2019 23:30,NA,NA
1,GW1,6/5/2019 0:00,NA,NA
1,GW1,6/5/2019 0:30,NA,NA
1,GW1,6/5/2019 1:00,NA,NA
1,GW1,6/5/2019 1:30,NA,NA
1,GW1,6/5/2019 2:00,NA,NA
1,GW1,6/5/2019 2:30,NA,NA
1,GW1,6/5/2019 3:00,NA,NA
1,GW1,6/5/2019 3:30,NA,NA
1,GW1,6/5/2019 4:00,NA,NA
1,GW1,6/5/2019 4:30,NA,NA
1,GW1,6/5/2019 5:00,NA,NA
1,GW1,6/5/2019 5:30,NA,NA
1,GW1,6/5/2019 6:00,NA,NA
1,GW1,6/5/2019 6:30,NA,NA
1,GW1,6/5/2019 7:00,NA,NA
1,GW1,6/5/2019 7:30,NA,NA
1,GW1,6/5/2019 8:00,NA,NA
1,GW1,6/5/2019 8:30,NA,NA
1,GW1,6/5/2019 9:00,NA,NA
1,GW1,6/5/2019 9:30,0.25,0.019013889
1,GW1,6/5/2019 10:00,0.25,0.015012389
1,GW1,6/5/2019 10:30,0.25,0.022334389
1,GW1,6/5/2019 11:00,0.25,0.024246448
1,GW1,6/5/2019 11:30,1.396586831,0.005593189
1,GW1,6/5/2019 12:00,1.377476355,0.00687019
1,GW1,6/5/2019 12:30,1.350421678,0.0077652
1,GW1,6/5/2019 13:00,0.25,0.031849752
1,GW1,6/5/2019 13:30,0.25,0.033565477
1,GW1,6/5/2019 14:00,0.25,0.030125338
1,GW1,6/5/2019 14:30,0.25,0.02414679
1,GW1,6/5/2019 15:00,0.25,0.017061209
1,GW1,6/5/2019 15:30,0.25,0.013692064
1,GW1,6/5/2019 16:00,0.724729565,0.01111179
1,GW1,6/5/2019 16:30,0.701526156,0.009622686
1,GW1,6/5/2019 17:00,0.722083374,0.011942422
1,GW1,6/5/2019 17:30,0.51022526,0.016965307
1,GW1,6/5/2019 18:00,0.77616961,0.016299298
1,GW1,6/5/2019 18:30,0.967525273,0.013297965
1,GW1,6/5/2019 19:00,1.183704902,0.016374864
1,GW1,6/5/2019 19:30,1.174996262,0.015208871
1,GW1,6/5/2019 20:00,1.150098584,0.013658602
1,GW1,6/5/2019 20:30,1.190263606,0.013716857
1,GW1,6/5/2019 21:00,0.969098122,0.010069408
1,GW1,6/5/2019 21:30,0.950290577,0.009545157
1,GW1,6/5/2019 22:00,0.833587712,0.010505882
1,GW1,6/5/2019 22:30,0.817388647,0.009511721
1,GW1,6/5/2019 23:00,0.857929225,0.008021814
1,GW1,6/5/2019 23:30,1.75,0.01078179
1,GW1,6/6/2019 0:00,1.75,0.00815533
1,GW1,6/6/2019 0:30,1.75,0.008664167
1,GW1,6/6/2019 1:00,1.75,0.008630098
1,GW1,6/6/2019 1:30,1.75,0.009537528
1,GW1,6/6/2019 2:00,1.75,0.008552398
1,GW1,6/6/2019 2:30,1.445355731,0.008195928
1,GW1,6/6/2019 3:00,1.406813369,0.008160835
1,GW1,6/6/2019 3:30,1.412291917,0.007138871
1,GW1,6/6/2019 4:00,1.365658527,0.008552777
1,GW1,6/6/2019 4:30,1.75,0.007449312
1,GW1,6/6/2019 5:00,1.75,0.009083022
1,GW1,6/6/2019 5:30,1.75,0.008215423
1,GW1,6/6/2019 6:00,1.75,0.008180749
1,GW1,6/6/2019 6:30,1.75,0.008180749
1,GW1,6/6/2019 7:00,1.48566535,0.007858819
1,GW1,6/6/2019 7:30,1.390191359,0.007783563
1,GW1,6/6/2019 8:00,1.293962178,0.007249687
1,GW1,6/6/2019 8:30,1.352436387,0.00681032
1,GW1,6/6/2019 9:00,1.059538696,0.006344033
1,GW1,6/6/2019 9:30,1.183367847,0.007249687
1,GW1,6/6/2019 10:00,1.108034495,0.006369146
1,GW1,6/6/2019 10:30,1.352743066,0.006900386
1,GW1,6/6/2019 11:00,1.27472427,0.008742039
1,GW1,6/6/2019 11:30,1.242024915,0.009183266
1,GW1,6/6/2019 12:00,1.223099741,0.010060295
1,GW1,6/6/2019 12:30,1.2203226,0.010496089
1,GW1,6/6/2019 13:00,1.15450811,0.009537528
1,GW1,6/6/2019 13:30,0.25,0.013856063
1,GW1,6/6/2019 14:00,1.170915015,0.011788077
1,GW1,6/6/2019 14:30,1.141744139,0.010877524
1,GW1,6/6/2019 15:00,1.09425648,0.010925555
1,GW1,6/6/2019 15:30,1.099286163,0.010496089
1,GW1,6/6/2019 16:00,1.093633937,0.010399125
1,GW1,6/6/2019 16:30,0.505443532,0.01132221
1,GW1,6/6/2019 17:00,0.537410192,0.012935403
1,GW1,6/6/2019 17:30,0.644881669,0.01712898
1,GW1,6/6/2019 18:00,0.25,0.011621509
1,GW1,6/6/2019 18:30,1.263004963,0.012006318
1,GW1,6/6/2019 19:00,1.236323736,0.014379749
1,GW1,6/6/2019 19:30,1.419700118,0.01246053
1,GW1,6/6/2019 20:00,1.75,0.012318542
1,GW1,6/6/2019 20:30,1.75,0.012040355
1,GW1,6/6/2019 21:00,1.75,0.013461603
1,GW1,6/6/2019 21:30,1.75,0.013362701
1,GW1,6/6/2019 22:00,1.75,0.012154515
1,GW1,6/6/2019 22:30,1.75,0.009395608
1,GW1,6/6/2019 23:00,1.75,0.007988356
1,GW1,6/6/2019 23:30,1.75,0.006019874
1,GW1,6/7/2019 0:00,1.75,0.007893432
1,GW1,6/7/2019 0:30,1.75,0.010585174
1,GW1,6/7/2019 1:00,1.75,0.01195699
1,GW1,6/7/2019 1:30,1.75,0.01375472
1,GW1,6/7/2019 2:00,1.75,0.014572849
1,GW1,6/7/2019 2:30,1.75,0.015684193
1,GW1,6/7/2019 3:00,1.75,0.017076567
1,GW1,6/7/2019 3:30,1.75,0.016298568
1,GW1,6/7/2019 4:00,1.75,0.013412532
1,GW1,6/7/2019 4:30,1.466449195,0.012460231
1,GW1,6/7/2019 5:00,1.438640415,0.012352778
1,GW1,6/7/2019 5:30,1.42350859,0.012250342
1,GW1,6/7/2019 6:00,1.38711351,0.012584422
1,GW1,6/7/2019 6:30,1.327376083,0.013834306
1,GW1,6/7/2019 7:00,1.339690223,0.012424742
1,GW1,6/7/2019 7:30,1.330619426,0.011456861
1,GW1,6/7/2019 8:00,1.362429884,0.010099672
1,GW1,6/7/2019 8:30,1.3310284,0.011988905
1,GW1,6/7/2019 9:00,1.343947872,0.010583415
1,GW1,6/7/2019 9:30,1.343705554,0.010143974
1,GW1,6/7/2019 10:00,1.375342876,0.010767116
1,GW1,6/7/2019 10:30,0.25,0.011303044
1,GW1,6/7/2019 11:00,1.75,0.013183279
1,GW1,6/7/2019 11:30,0.25,0.016638245
1,GW1,6/7/2019 12:00,1.75,0.017720615
1,GW1,6/7/2019 12:30,1.75,0.01887312
1,GW1,6/7/2019 13:00,1.75,0.020388573
1,GW1,6/7/2019 13:30,1.75,0.019714532
1,GW1,6/7/2019 14:00,0.25,0.020311629
1,GW1,6/7/2019 14:30,1.75,0.017851524
1,GW1,6/7/2019 15:00,1.75,0.016641176
1,GW1,6/7/2019 15:30,1.75,0.014865734
1,GW1,6/7/2019 16:00,0.25,0.019636151
1,GW1,6/7/2019 16:30,0.25,0.014612495
1,GW1,6/7/2019 17:00,0.25,0.014558266
1,GW1,6/7/2019 17:30,0.25,0.010172698
1,GW1,6/7/2019 18:00,0.25,0.011363006
1,GW1,6/7/2019 18:30,1.75,0.007224573
1,GW1,6/7/2019 19:00,1.374304632,0.007608657
1,GW1,6/7/2019 19:30,1.307029216,0.008662343
1,GW1,6/7/2019 20:00,1.386767832,0.005940784
1,GW1,6/7/2019 20:30,1.415212362,0.005940784
1,GW1,6/7/2019 21:00,1.75,0.00568555
1,GW1,6/7/2019 21:30,1.385640242,0.005916021
1,GW1,6/7/2019 22:00,1.47790764,0.004843277
1,GW1,6/7/2019 22:30,1.75,0.005238732
1,GW1,6/7/2019 23:00,1.75,0.005238732
1,GW1,6/7/2019 23:30,1.75,0.005267017
1,GW1,6/8/2019 0:00,1.75,0.00474817
1,GW1,6/8/2019 0:30,1.75,0.00474817
1,GW1,6/8/2019 1:00,1.75,0.006167455
1,GW1,6/8/2019 1:30,1.75,0.00868296
1,GW1,6/8/2019 2:00,1.75,0.009101644
1,GW1,6/8/2019 2:30,1.75,0.011988793
1,GW1,6/8/2019 3:00,1.75,0.011936215
1,GW1,6/8/2019 3:30,1.75,0.013701117
1,GW1,6/8/2019 4:00,1.75,0.018136461
1,GW1,6/8/2019 4:30,1.75,0.020138769
1,GW1,6/8/2019 5:00,1.75,0.02215064
1,GW1,6/8/2019 5:30,1.75,0.022463942
1,GW1,6/8/2019 6:00,1.75,0.021317753
1,GW1,6/8/2019 6:30,1.75,0.017685158
1,GW1,6/8/2019 7:00,1.75,0.016822376
1,GW1,6/8/2019 7:30,1.75,0.015519117
1,GW1,6/8/2019 8:00,1.75,0.015720082
1,GW1,6/8/2019 8:30,0.25,0.016441477
1,GW1,6/8/2019 9:00,0.25,0.020046128
1,GW1,6/8/2019 9:30,0.25,0.023247832
1,GW1,6/8/2019 10:00,0.25,0.025194657
1,GW1,6/8/2019 10:30,0.25,0.027820592
1,GW1,6/8/2019 11:00,0.25,0.021752578
1,GW1,6/8/2019 11:30,0.25,0.022374071
1,GW1,6/8/2019 12:00,0.25,0.026970493
1,GW1,6/8/2019 12:30,0.25,0.016560318
1,GW1,6/8/2019 13:00,0.25,0.018673242
1,GW1,6/8/2019 13:30,1.239521171,0.004280419
1,GW1,6/8/2019 14:00,0.25,0.015346593
1,GW1,6/8/2019 14:30,0.25,0.012467892
1,GW1,6/8/2019 15:00,0.25,0.017690533
1,GW1,6/8/2019 15:30,1.133253045,0.006548015
1,GW1,6/8/2019 16:00,1.215366158,0.008199913
1,GW1,6/8/2019 16:30,1.022619204,0.007608657
1,GW1,6/8/2019 17:00,1.142211107,0.008695875
1,GW1,6/8/2019 17:30,0.25,0.011544253
1,GW1,6/8/2019 18:00,1.087160339,0.008104588
1,GW1,6/8/2019 18:30,1.023367801,0.007022657
1,GW1,6/8/2019 19:00,1.138360092,0.0075486
1,GW1,6/8/2019 19:30,1.190428096,0.0075486
1,GW1,6/8/2019 20:00,1.25835617,0.007578631
1,GW1,6/8/2019 20:30,1.294061136,0.008729396
1,GW1,6/8/2019 21:00,1.336683379,0.007668694
1,GW1,6/8/2019 21:30,1.337218388,0.007107474
1,GW1,6/8/2019 22:00,1.360549935,0.006015094
1,GW1,6/8/2019 22:30,1.386348705,0.005457414
1,GW1,6/8/2019 23:00,1.409045608,0.004901501
1,GW1,6/8/2019 23:30,1.429408516,0.003794984
1,GW1,6/9/2019 0:00,1.75,0.004227569
1,GW1,6/9/2019 0:30,1.75,0.005710135
1,GW1,6/9/2019 1:00,1.75,0.010195877
1,GW1,6/9/2019 1:30,1.75,0.016777143
1,GW1,6/9/2019 2:00,1.75,0.02205848
1,GW1,6/9/2019 2:30,1.75,0.025046507
1,GW1,6/9/2019 3:00,1.75,0.026483427
1,GW1,6/9/2019 3:30,1.75,0.026254966
1,GW1,6/9/2019 4:00,1.75,0.024284091
1,GW1,6/9/2019 4:30,1.75,0.021881543
1,GW1,6/9/2019 5:00,1.75,0.018146436
1,GW1,6/9/2019 5:30,1.75,0.016374864
1,GW1,6/9/2019 6:00,1.75,0.017185336
1,GW1,6/9/2019 6:30,1.75,0.017585687
1,GW1,6/9/2019 7:00,1.75,0.017256065
1,GW1,6/9/2019 7:30,1.75,0.014598187
1,GW1,6/9/2019 8:00,1.75,0.015076689
1,GW1,6/9/2019 8:30,1.75,0.015010165
1,GW1,6/9/2019 9:00,1.288530877,0.012006318
1,GW1,6/9/2019 9:30,1.259596967,0.016896137
1,GW1,6/9/2019 10:00,1.244938869,0.017378809
1,GW1,6/9/2019 10:30,1.261590367,0.011886347
1,GW1,6/9/2019 11:00,1.260444397,0.012638851
1,GW1,6/9/2019 11:30,1.220679237,0.013534591
1,GW1,6/9/2019 12:00,1.234299817,0.013750121
1,GW1,6/9/2019 12:30,1.233975255,0.012262146
1,GW1,6/9/2019 13:00,1.36049389,0.005446277
1,GW1,6/9/2019 13:30,1.325137707,0.008067818
1,GW1,6/9/2019 14:00,1.332892307,0.006715167
1,GW1,6/9/2019 14:30,0.25,0.010496089
1,GW1,6/9/2019 15:00,0.25,0.011506595
1,GW1,6/9/2019 15:30,1.75,0.007104225
1,GW1,6/9/2019 16:00,0.25,0.008903066
1,GW1,6/9/2019 16:30,1.75,0.005849331
1,GW1,6/9/2019 17:00,0.25,0.01954477
1,GW1,6/9/2019 17:30,1.75,0.006627024
1,GW1,6/9/2019 18:00,0.25,0.017301161
1,GW1,6/9/2019 18:30,1.75,0.005116229
1,GW1,6/9/2019 19:00,1.75,0.003579332
1,GW1,6/9/2019 19:30,0.25,0.008959271
1,GW1,6/9/2019 20:00,NA,NA
1,GW1,6/9/2019 20:30,NA,NA
1,GW1,6/9/2019 21:00,NA,NA
1,GW1,6/9/2019 21:30,NA,NA
1,GW1,6/9/2019 22:00,NA,NA
1,GW1,6/9/2019 22:30,NA,NA
1,GW1,6/9/2019 23:00,NA,NA
1,GW1,6/9/2019 23:30,NA,NA
1,GW1,6/10/2019 0:00,NA,NA
1,GW1,6/10/2019 0:30,NA,NA
1,GW1,6/10/2019 1:00,NA,NA
1,GW1,6/10/2019 1:30,NA,NA
1,GW1,6/10/2019 2:00,NA,NA
1,GW1,6/10/2019 2:30,NA,NA
1,GW1,6/10/2019 3:00,NA,NA
1,GW1,6/10/2019 3:30,NA,NA
1,GW1,6/10/2019 4:00,NA,NA
1,GW1,6/10/2019 4:30,NA,NA
1,GW1,6/10/2019 5:00,NA,NA
1,GW1,6/10/2019 5:30,NA,NA
1,GW1,6/10/2019 6:00,NA,NA
1,GW1,6/10/2019 6:30,NA,NA
1,GW1,6/10/2019 7:00,NA,NA
1,GW1,6/10/2019 7:30,NA,NA
1,GW1,6/10/2019 8:00,NA,NA
1,GW1,6/10/2019 8:30,NA,NA
1,GW1,6/10/2019 9:00,0.25,0.003906175
1,GW1,6/10/2019 9:30,0.25,0.004351519
1,GW1,6/10/2019 10:00,0.25,0.006857463
1,GW1,6/10/2019 10:30,0.25,0.008164201
1,GW1,6/10/2019 11:00,0.25,0.015862523
1,GW1,6/10/2019 11:30,0.25,0.012372796
1,GW1,6/10/2019 12:00,0.25,0.013938573
1,GW1,6/10/2019 12:30,0.25,0.018878493
1,GW1,6/10/2019 13:00,0.25,0.015147458
1,GW1,6/10/2019 13:30,0.25,0.019540612
1,GW1,6/10/2019 14:00,0.25,0.018133878
1,GW1,6/10/2019 14:30,1.40867405,0.003683889
1,GW1,6/10/2019 15:00,1.26084093,0.004899305
1,GW1,6/10/2019 15:30,1.316931171,0.00452337
1,GW1,6/10/2019 16:00,0.25,0.015317764
1,GW1,6/10/2019 16:30,0.25,0.021532149
1,GW1,6/10/2019 17:00,1.258177272,0.005768464
1,GW1,6/10/2019 17:30,1.288474771,0.006224356
1,GW1,6/10/2019 18:00,1.260867691,0.004970099
1,GW1,6/10/2019 18:30,0.25,0.005748221
1,GW1,6/10/2019 19:00,1.324211418,0.003733609
1,GW1,6/10/2019 19:30,1.310336669,0.004160132
1,GW1,6/10/2019 20:00,1.287956487,0.002890521
1,GW1,6/10/2019 20:30,1.279179387,0.002890521
1,GW1,6/10/2019 21:00,1.296013248,0.003294284
1,GW1,6/10/2019 21:30,1.298336167,0.003717125
1,GW1,6/10/2019 22:00,1.267887003,0.003294284
1,GW1,6/10/2019 22:30,NA,NA
1,GW1,6/10/2019 23:00,NA,NA
1,GW1,6/10/2019 23:30,NA,NA
1,GW1,6/11/2019 0:00,NA,NA
1,GW1,6/11/2019 0:30,NA,NA
1,GW1,6/11/2019 1:00,NA,NA
1,GW1,6/11/2019 1:30,NA,NA
1,GW1,6/11/2019 2:00,NA,NA
1,GW1,6/11/2019 2:30,NA,NA
1,GW1,6/11/2019 3:00,NA,NA
1,GW1,6/11/2019 3:30,NA,NA
1,GW1,6/11/2019 4:00,NA,NA
1,GW1,6/11/2019 4:30,NA,NA
1,GW1,6/11/2019 5:00,NA,NA
1,GW1,6/11/2019 5:30,NA,NA
1,GW1,6/11/2019 6:00,NA,NA
1,GW1,6/11/2019 6:30,NA,NA
1,GW1,6/11/2019 7:00,NA,NA
1,GW1,6/11/2019 7:30,NA,NA
1,GW1,6/11/2019 8:00,NA,NA
1,GW1,6/11/2019 8:30,NA,NA
1,GW1,6/11/2019 9:00,NA,NA
1,GW1,6/11/2019 9:30,NA,NA
1,GW1,6/11/2019 10:00,0.25,0.008630982
1,GW1,6/11/2019 10:30,0.25,0.008708216
1,GW1,6/11/2019 11:00,0.25,0.01431857
1,GW1,6/11/2019 11:30,0.25,0.023894968
1,GW1,6/11/2019 12:00,0.25,0.019290065
1,GW1,6/11/2019 12:30,0.25,0.021925255
1,GW1,6/11/2019 13:00,0.25,0.019883378
1,GW1,6/11/2019 13:30,0.25,0.008790031
1,GW1,6/11/2019 14:00,0.25,0.014630132
1,GW1,6/11/2019 14:30,0.25,0.009329701
1,GW1,6/11/2019 15:00,0.25,0.012265116
1,GW1,6/11/2019 15:30,NA,NA
1,GW1,6/11/2019 16:00,0.25,0.004778118
1,GW1,6/11/2019 16:30,NA,NA
1,GW1,6/11/2019 17:00,NA,NA
1,GW1,6/11/2019 17:30,NA,NA
1,GW1,6/11/2019 18:00,NA,NA
1,GW1,6/11/2019 18:30,NA,NA
1,GW1,6/11/2019 19:00,NA,NA
1,GW1,6/11/2019 19:30,NA,NA
1,GW1,6/11/2019 20:00,NA,NA
1,GW1,6/11/2019 20:30,NA,NA
1,GW1,6/11/2019 21:00,NA,NA
1,GW1,6/11/2019 21:30,NA,NA
1,GW1,6/11/2019 22:00,NA,NA
1,GW1,6/11/2019 22:30,NA,NA
1,GW1,6/11/2019 23:00,NA,NA
1,GW1,6/11/2019 23:30,NA,NA
1,GW1,6/12/2019 0:00,NA,NA
1,GW1,6/12/2019 0:30,NA,NA
1,GW1,6/12/2019 1:00,NA,NA
1,GW1,6/12/2019 1:30,NA,NA
1,GW1,6/12/2019 2:00,NA,NA
1,GW1,6/12/2019 2:30,NA,NA
1,GW1,6/12/2019 3:00,NA,NA
1,GW1,6/12/2019 3:30,NA,NA
1,GW1,6/12/2019 4:00,NA,NA
1,GW1,6/12/2019 4:30,NA,NA
1,GW1,6/12/2019 5:00,NA,NA
1,GW1,6/12/2019 5:30,NA,NA
1,GW1,6/12/2019 6:00,NA,NA
1,GW1,6/12/2019 6:30,NA,NA
1,GW1,6/12/2019 7:00,NA,NA
1,GW1,6/12/2019 7:30,NA,NA
1,GW1,6/12/2019 8:00,NA,NA
1,GW1,6/12/2019 8:30,NA,NA
1,GW1,6/12/2019 9:00,NA,NA
1,GW1,6/12/2019 9:30,NA,NA
1,GW1,6/12/2019 10:00,1.199893165,0.001247386
1,GW1,6/12/2019 10:30,1.248892413,0.001248546
1,GW1,6/12/2019 11:00,1.330403236,0.001248546
1,GW1,6/12/2019 11:30,0.25,0.011208466
1,GW1,6/12/2019 12:00,0.25,0.011731918
1,GW1,6/12/2019 12:30,0.25,0.01030697
1,GW1,6/12/2019 13:00,0.25,0.006093338
1,GW1,6/12/2019 13:30,NA,NA
1,GW1,6/12/2019 14:00,0.25,0.007979311
1,GW1,6/12/2019 14:30,0.25,0.021869692
1,GW1,6/12/2019 15:00,0.25,0.019714532
1,GW1,6/12/2019 15:30,0.25,0.003906858
1,GW1,6/12/2019 16:00,0.25,0.01963007
1,GW1,6/12/2019 16:30,0.25,0.01861275
1,GW1,6/12/2019 17:00,0.25,0.017602557
1,GW1,6/12/2019 17:30,0.25,0.016108343
1,GW1,6/12/2019 18:00,0.25,0.015547856
1,GW1,6/12/2019 18:30,0.25,0.01257906
1,GW1,6/12/2019 19:00,0.25,0.011059273
1,GW1,6/12/2019 19:30,0.25,0.007383126
1,GW1,6/12/2019 20:00,NA,NA
1,GW1,6/12/2019 20:30,NA,NA
1,GW1,6/12/2019 21:00,NA,NA
1,GW1,6/12/2019 21:30,NA,NA
1,GW1,6/12/2019 22:00,NA,NA
1,GW1,6/12/2019 22:30,NA,NA
1,GW1,6/12/2019 23:00,NA,NA
1,GW1,6/12/2019 23:30,NA,NA
1,GW1,6/13/2019 0:00,NA,NA
1,GW1,6/13/2019 0:30,NA,NA
1,GW1,6/13/2019 1:00,NA,NA
1,GW1,6/13/2019 1:30,NA,NA
1,GW1,6/13/2019 2:00,NA,NA
1,GW1,6/13/2019 2:30,NA,NA
1,GW1,6/13/2019 3:00,NA,NA
1,GW1,6/13/2019 3:30,NA,NA
1,GW1,6/13/2019 4:00,NA,NA
1,GW1,6/13/2019 4:30,1.249412304,0
1,GW1,6/13/2019 5:00,1.249412304,0
1,GW1,6/13/2019 5:30,0.75,0
1,GW1,6/13/2019 6:00,1.25,0
1,GW1,6/13/2019 6:30,0.953518286,0
1,GW1,6/13/2019 7:00,NA,NA
1,GW1,6/13/2019 7:30,NA,NA
1,GW1,6/13/2019 8:00,NA,NA
1,GW1,6/13/2019 8:30,NA,NA
1,GW1,6/13/2019 9:00,NA,NA
1,GW1,6/13/2019 9:30,NA,NA
1,GW1,6/13/2019 10:00,0.25,0.003650527
1,GW1,6/13/2019 10:30,0.25,0.010213625
1,GW1,6/13/2019 11:00,1.282237981,0.002391823
1,GW1,6/13/2019 11:30,0.25,0.009083022
1,GW1,6/13/2019 12:00,1.179086501,0.003201174
1,GW1,6/13/2019 12:30,1.312406736,0.003650527
1,GW1,6/13/2019 13:00,0.25,0.018029382
1,GW1,6/13/2019 13:30,0.25,0.020056939
