facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer,latitude,longitude
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,27,mg/l,True,2.8,,,2540-D,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,9,mg/l,True,3.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.0001,mg/l,False,0.0001,,,350.1,ISULAKE,Calculated,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.01,mg/l,False,0.010,,,350.1,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,1.73,mg/l,True,0.28,,,351.2,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.14,mg/l,False,0.14,,,353.2,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.0851,mg/l,True,0.0140,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.1709,mg/l,True,0.0284,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-07-29T12:45:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,34,ug/l,True,2,,,445,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,7.4,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Dissolved,,270,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,TDS,Total dissolved solids,Dissolved,,180,mg/l,True,,,,ISU 2510,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,25.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,PH,pH,Total,,7.9,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,4.9,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,60.1,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,6,m,True,,,,Unknown,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.8,m,True,,,,Unknown,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,DEPTH-THERMO,"Depth, thermocline",Total,,4.8,m,True,,,,Unknown,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,9,mg/l,True,2.4,,,160.4,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,CAL-CARB,Calcium carbonate (AS CACO3),Total,,112,mg/l,True,4,,,2320-B,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,15,mg/l,True,2.8,,,2540-D,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,6,mg/l,True,3.2,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia (AS N),Dissolved,,0.001,mg/l,True,0.0001,,,350.1,ISULAKE,Calculated,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (AS N),Dissolved,,0.015,mg/l,True,0.010,,,350.1,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,1.21,mg/l,True,0.28,,,351.2,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (AS N),Dissolved,,0.14,mg/l,False,0.14,,,353.2,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (AS P),Dissolved,,0.1523,mg/l,True,0.0140,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (AS P),Total,,0.2484,mg/l,True,0.0284,,,365.1,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,14,ug/l,True,2,,,445,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2013-09-09T13:08:00-05:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,6.48,mg/l,True,1.40,,,5310-B,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,10.8,ug/l,True,1,,,445,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.255,mg/l,True,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,1.48,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,2.5,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.051,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.004,mg/l,True,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,0.42,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,3,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,5,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-05-25T14:00:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,1,mg/l,False,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-06-21T15:45:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,6,m,True,,,,Unknown,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-06-21T15:45:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.6,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-07-27T08:30:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,6.7,m,True,,,,Unknown,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2004-07-27T08:30:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,1.05,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-06-27T15:00:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,68.1,ug/l,True,1,,,ISU EPA 445,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-06-27T15:00:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,119,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-06-27T15:00:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.001,mg/l,False,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-06-27T15:00:00-05:00,AMBLAKE-ISU,68583-22-2,Escherichia coli,Total,,1,MPN/100ml,False,1,,,9223-B,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-06-27T15:00:00-05:00,AMBLAKE-ISU,TOT-COL,Total Coliform,Total,,780,MPN/100ml,True,1,,,9223-B,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,PRECIP-DACL,Precipitation during activity (choice list),Total,,0,None,True,,,,Unknown,,,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,TEMP-AIR,"Temperature, air",Total,,30.9,deg C,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,WIND-DIR,"Wind direction (direction from, expressed 0-360 deg)",Total,,360,Deg,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,WIND-FOR,"Wind force, Beaufort scale",Total,,1,None,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,WIND-VEL,Wind velocity,Total,,6.8,knots,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.55,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,5.8,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,70,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,6.6,m,True,,,,Unknown,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,PH,pH,Total,,7.9,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,14,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,25,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,293,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.023,mg/l,True,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.083,mg/l,True,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.13,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.13,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.24,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2005-08-02T13:30:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.407,mg/l,True,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-05-30T14:56:00-05:00,AMBLAKE-ISU,PRECIP-DACL,Precipitation during activity (choice list),Total,,0,None,True,,,,Unknown,,,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-05-30T14:56:00-05:00,AMBLAKE-ISU,TEMP-AIR,"Temperature, air",Total,,25.4,deg C,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-05-30T14:56:00-05:00,AMBLAKE-ISU,WIND-DIR,"Wind direction (direction from, expressed 0-360 deg)",Total,,270,Deg,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-05-30T14:56:00-05:00,AMBLAKE-ISU,WIND-FOR,"Wind force, Beaufort scale",Total,,0,None,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-05-30T14:56:00-05:00,AMBLAKE-ISU,WIND-VEL,Wind velocity,Total,,4.2,knots,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-05-30T14:56:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,1.1,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-05-30T14:56:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,5,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,24.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,320,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.065,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.75,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,2.27,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,7,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,18,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,12,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,71.2,ug/l,True,1,,,ISU EPA 445,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,129,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.016,mg/l,False,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-06-27T10:16:00-05:00,AMBLAKE-ISU,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.016,mg/l,False,0.016,,,4500-NH3(F),ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2006-08-01T06:24:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0.016,mg/l,False,0.016,,,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,BAR-PRES,Barometric pressure,Total,,97040,Pascal,True,,,,ISU_AIR_MSRS,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,PRECIP-DACL,Precipitation during activity (choice list),Total,,0,None,True,,,,Unknown,,,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,TEMP-AIR,"Temperature, air",Total,,28.6,deg C,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,WIND-DIR,"Wind direction (direction from, expressed 0-360 deg)",Total,,225,Deg,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,WIND-FOR,"Wind force, Beaufort scale",Total,,2,None,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,WIND-VEL,Wind velocity,Total,,2.8,knots,True,,,,Unknown,,Actual,AIR,Air,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,6,m,True,,,,Unknown,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,1.5,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.5,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,105,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,PH,pH,Total,,8.7,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,305,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,20.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,TURB,Turbidity,Total,,8,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,113,mg/l CaCO3,True,2,,10,2320,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,7664-41-7,Ammonia,Total,,0,,True,0.016,Present Below Quantification Limit,0.082,ISU_UNION_AMMON,ISULAKE,Calculated,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,5.8,mg/l,True,1.12,,5.6,5310-B,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
6,22880001,Green Valley Lake,2007-05-29T15:00:00-05:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,13.7,ug/l,True,1,,5,ISU EPA 445,ISULAKE,Actual,SW,Water,,,Union,10240012,Lake,,41.097367,-94.383493
